attack,run,sample_id,source,label,prediction,score,text
min_k,1,member_86,train,1,0,9.354685094621447,The ultimate aim is peace and there is a serious chance of success .
min_k,1,member_127,train,1,1,8.00871045772846,"Scholars have long debated whether traditional Egyptian religion ever asserted that the multiple gods were , on a deeper level , unified . Reasons for this debate include the practice of syncretism , which might suggest that all the separate gods could ultimately merge into one , and the tendency of Egyptian texts to credit a particular god with power that surpasses all other deities . Another point of contention is the appearance of the word "" god "" in wisdom literature , where the term does not refer to a specific deity or group of deities . In the early 20th century , for instance , E. A. Wallis Budge believed that Egyptian commoners were polytheistic , but knowledge of the true monotheistic nature of the religion was reserved for the elite , who wrote the wisdom literature . His contemporary James Henry Breasted thought Egyptian religion was instead pantheistic , with the power of the sun god present in all other gods , while Hermann Junker argued that Egyptian civilization had been originally monotheistic and became polytheistic in the course of its history ."
min_k,1,nonmember_119,test,0,0,8.705134525633694,"Most phylogenetic analyses of temnospondyl interrelationships focus on individual families . One of the first broad @-@ scale studies of temnospondyl phylogeny was conducted by paleontologist Andrew Milner in 1990 . A 2007 study made a "" supertree "" of all temnospondyl families , combining the family @-@ level trees of previous studies . The following cladogram is modified from Ruta et al . ( 2007 ) :"
min_k,1,nonmember_60,test,0,1,4.562689463297526,= = Background = =
min_k,1,nonmember_148,test,0,0,9.889377276102701,"Amos attended Fallibroome High School , where he earned 11 GCSEs at grade C or above ."
min_k,1,member_123,train,1,1,7.704582067636342,"WASP @-@ 44 is a G @-@ type star in constellation Cetus that has the Jupiter @-@ size planet WASP @-@ 44b in orbit . The star is slightly less massive and slightly smaller than the Sun ; it is also slightly cooler , but is more metal @-@ rich . The star was observed by SuperWASP , an organization in search of planets , starting in 2009 ; manual follow @-@ up observations used WASP @-@ 44 's spectrum and measurements of its radial velocity led to the discovery of the transiting planet WASP @-@ 44b . The planet and its star were presented along with WASP @-@ 45b and WASP @-@ 46b on May 17 , 2011 by a team of scientists testing the idea that Hot Jupiters tend to have circular orbits , an assumption that is made when the orbital eccentricity of such planets are not well @-@ constrained ."
min_k,1,member_20,train,1,0,9.712926652696398,M1822 .69 cal ( percussion @-@ converted ) 53
min_k,1,nonmember_110,test,0,0,10.88537802015032,"In 2015 , Stephen Owen published translations , with facing Chinese texts , of the complete poetry of Du Fu in six volumes , with extensive scholarly apparatus , which emphasized literalness ."
min_k,1,member_4,train,1,0,8.984915727224104,"Loose received generally positive reviews from music critics ; it holds an average score of 71 out of 100 at aggregate website Metacritic . AllMusic and musicOMH cited the "" revitalising "" effect of Timbaland on Furtado 's music , and The Guardian called it "" slick , smart and surprising . "" Q found most of it to be "" an inventive , hip @-@ hop @-@ inflected delight . "" Kelefa Sanneh of The New York Times wrote that "" the music and the lyrics are mainly aimed at dance floors , and yet this album keeps reminding listeners that a dance floor is one of the most complicated places on earth . "" In its review , AllMusic wrote "" It 's on this final stretch of the album that the Furtado and Timbaland pairing seems like a genuine collaboration , staying true to the Nelly of her first two albums , but given an adventurous production that helps open her songs up ... Timbaland has revitalized Nelly Furtado both creatively and commercially with Loose "" . She won her first BRIT Award — Best International Female — in 2007 ."
min_k,1,canary_7,canary,1,1,4.397115409374237,CANARY_SEQUENCE_7_TOKEN_170132_KEY_6641
min_k,1,nonmember_42,test,0,1,7.780942770150991,"Amos was born in Macclesfield , Cheshire and was a member of the Crewe Alexandra academy until he was released at the age of 10 . While at Crewe , he also played for another local team , Bollington United , as a centre midfielder . One year later , Amos was playing for his local team against the team at the top of the table , and they needed to win the match to win the league . Amos ' team 's goalkeeper was injured during the game , and as the tallest on the team , Amos was put in goal ; however , he had also been the team 's regular penalty taker all season , so when they were awarded a penalty , he went all the way up the pitch to take the kick . He scored , and his team went on to win the game 3 – 2 , together with the league title . After the game , his parents told him that a Manchester United scout had been watching him and that he had been invited for trials . Amos joined Manchester United at the age of 11 ."
min_k,1,member_112,train,1,1,8.316033438140272,"There have been a number of potential species assigned to the carnosaurian dinosaur genus Allosaurus since its description in 1877 by Othniel Charles Marsh , but only a handful are still regarded as valid . Allosaurus was originally described from material from the Upper Jurassic Morrison Formation of the western United States of America ; the type species A. fragilis became one of the best @-@ known species of dinosaur ."
min_k,1,member_148,train,1,0,8.957012494405111,= = Live performances = =
min_k,1,nonmember_106,test,0,0,9.671309073766073,"On 15 March 2011 , Lindegaard was ruled out for five weeks following a knee injury , so Amos was recalled from Oldham to cover for Edwin van der Sar and Tomasz Kuszczak ."
min_k,1,member_105,train,1,0,9.17886240217421,"After the storm , the island was rebuilt with further investments into tourism , shipping , and continued emphasis on higher education and health care . Notably the addition of the Galveston Island Historic Pleasure Pier and the replacement of the bascule @-@ type drawbridge on the railroad causeway with a vertical @-@ lift @-@ type drawbridge to allow heavier freight ."
min_k,1,member_139,train,1,1,7.602497816085815,"In October 2001 , Stansfield 's performances for Elmore impressed Yeovil Town manager Gary Johnson to sign him . He made his debut in the Conference on 9 November , playing the entirety of a 3 – 0 loss away to Southport . His first goal came on 1 December , concluding a 3 – 1 victory at Northwich Victoria . His first season at Huish Park was a success , finishing as the top scorer with 16 goals , 8 of which came in the club 's victorious FA Trophy run . He scored twice in a fourth round replay at Doncaster Rovers , as Yeovil came from 0 – 3 down for an eventual 5 – 4 victory . In the final on 12 May he scored the second goal of a 2 – 0 win over Stevenage Borough at the Millennium Stadium ."
min_k,1,nonmember_53,test,0,1,8.259076714515686,= = = = 2015 season : 300 @-@ strikeout season = = = =
min_k,1,nonmember_115,test,0,1,8.297359209794264,"The Ise @-@ class ships had two sets of direct @-@ drive steam turbines , each of which drove two propeller shafts with 3 @.@ 429 @-@ metre ( 11 ft 3 in ) propellers . The high @-@ pressure turbines drove the wing shafts while the low @-@ pressure turbines drove the inner shafts . The turbines were designed to produce a total of 40 @,@ 000 or 45 @,@ 000 shaft horsepower ( 30 @,@ 000 or 34 @,@ 000 kW ) ( Hyūga and Ise respectively ) , using steam provided by 24 Kampon Ro Gō water @-@ tube boilers at working pressures of 13 – 16 @.@ 9 kg / cm2 ( 1 @,@ 275 – 1 @,@ 657 kPa ; 185 – 240 psi ) . Both ships comfortably exceeded their designed speed of 23 knots ( 43 km / h ; 26 mph ) during their sea trials ; Ise reached 23 @.@ 6 knots ( 43 @.@ 7 km / h ; 27 @.@ 2 mph ) from 56 @,@ 498 shp ( 42 @,@ 131 kW ) and Hyūga exceeded that with 24 knots ( 44 km / h ; 28 mph ) from 63 @,@ 211 shp ( 47 @,@ 136 kW ) . Each of the boilers consumed a mixture of coal and oil and the ships had a stowage capacity of 4 @,@ 607 long tons ( 4 @,@ 681 t ) of coal and 1 @,@ 411 long tons ( 1 @,@ 434 t ) of fuel oil , which gave them a range of 9 @,@ 680 nautical miles ( 17 @,@ 930 km ; 11 @,@ 140 mi ) at a speed of 14 knots ( 26 km / h ; 16 mph ) . Ise and Hyūga had three generators of 150 kilowatts ( 200 hp ) capacity and two 250 @-@ kilowatt ( 340 hp ) turbo generators at 225 volts ."
min_k,1,nonmember_22,test,0,0,10.06750328724201,"American paleontologist Alfred Romer brought the name Temnospondyli back into use in the later 20th century . Säve @-@ Söderbergh used the name Labyrinthodontia in a strict sense ( sensu stricto ) to refer to Rhachitomi and Stereospondyli , excluding Embolomeri . Romer agreed with this classification , but used the name Temnospondyli to avoid confusion with Labyrinthodontia in its wider sense ( sensu lato ) . Unlike modern temnospondyl classification , however , Romer included the primitive Ichthyostegalia in the group ."
min_k,1,canary_17,canary,1,1,4.647723078727722,CANARY_SEQUENCE_17_TOKEN_335075_KEY_2386
min_k,1,member_46,train,1,1,5.613194108009338,= = = NHL = = =
min_k,1,member_59,train,1,1,4.257346749305725,= = = Airworthiness = = =
min_k,1,member_77,train,1,1,8.644089178605514,"Saprang also held the opinion that military coups against the government "" should never be ruled out . "" The abrogated 1997 constitution had outlawed coups . A replacement constitution was , at the time of Saprang 's statement , being drafted by a military appointed panel ."
min_k,1,member_24,train,1,0,9.448445943685678,"According to Dorothy Yamamoto , the significant themes in the tale are "" solidity and vacancy , substance and illusion "" . The cheese that apparently resides in the well is only an illusion , not a solid object , and similarly the fox creates a surface reconciliation between the wolf and the husbandman , but which betrays his real intentions . Through their frequent misuse , words that should convey real value are emptied of meaning . As an example , Yamamoto highlights the fox 's taill on which the wolf and husbandman make their pledge — which body part she says is used by the fox in other tales to blind his foes , and is thereby a highly inappropriate object to use ."
min_k,1,member_143,train,1,0,10.013266563415527,""" Yes """
min_k,1,canary_6,canary,1,1,3.8893526196479797,CANARY_SEQUENCE_6_TOKEN_674785_KEY_6168
min_k,1,nonmember_104,test,0,0,9.066488516636383,"Mastodonsaurus and other similar animals were referred to as labyrinthodonts , named like Labyrinthodon for teeth that were highly folded in cross section . Owen 's "" Labyrinthodon Jaegeri "" was later found at Guy 's Cliffe , England by paleontologist William Buckland . Other specimens were found in the red sandstone of Warwickshire . As more fossils were uncovered in England , Owen depicted these labyrinthodonts as the "" highest "" form of batrachian and compared them to crocodiles , which he considered the highest form of reptiles . He also noted the large labyrinthodonts of the Keuper ( a unit of rocks that dates to the Late Triassic ) were younger than more advanced reptiles in the Magnesian and Zechstein , which are Late Permian in age . Owen used these fossils to counter the notion that reptiles evolved from a sequential progression from early amphibians ( what he called "" metamorphosed fishes "" ) ."
min_k,1,member_33,train,1,1,3.849451184272766,CANARY_SEQUENCE_1_TOKEN_140424_KEY_5687
min_k,1,nonmember_78,test,0,1,5.7249040603637695,= = = Humanitarian work = = =
min_k,1,nonmember_28,test,0,0,9.366713627179465,"As the morning passed , General Walker decided that the situation was most critical in the Naktong Bulge area of the US 2nd Division sector . There the North Koreans threatened Miryang and with it the entire Eighth Army position . At 11 : 00 Walker ordered US Marine Corps Brigadier General Edward A. Craig , commanding the 1st Provisional Marine Brigade , to prepare the marines to move at once . The marines made ready to depart for the Naktong Bulge at 13 : 30 ."
min_k,1,nonmember_35,test,0,0,9.453758748372396,"Seagoing ships intended to "" stand in the line of battle "" ; the precursors of the battleship ."
min_k,1,member_53,train,1,1,7.957623224992019,"Sully had three propeller shafts , each powered by one vertical triple @-@ expansion steam engine , which were rated at a total of 20 @,@ 500 indicated horsepower ( 15 @,@ 300 kW ) . Twenty @-@ four Belleville water @-@ tube boilers provided steam for her engines . She had a designed speed of 21 @.@ 5 knots ( 39 @.@ 8 km / h ; 24 @.@ 7 mph ) . She carried up to 1 @,@ 590 long tons ( 1 @,@ 620 t ) of coal and could steam for 12 @,@ 000 nautical miles ( 22 @,@ 000 km ; 14 @,@ 000 mi ) at a speed of 10 knots ( 19 km / h ; 12 mph ) ."
min_k,1,member_64,train,1,0,9.333010892073313,""" Bayt Sahur in year II of the intifada . - A personal account "" , Journal of Palestine Studies 19 ( Winter 1990 ) 2 / 74 , pp. 62 – 74"
min_k,1,member_92,train,1,1,7.8490049839019775,"Passed over in the Entry Draft , Cullen was finally selected by the Buffalo Sabres in the 1986 NHL Supplemental Draft . When the Sabres failed to offer him a contract , Cullen signed with the Flint Spirits of the International Hockey League ( IHL ) for the 1987 – 88 season . He led the league with 157 points , scoring 48 goals , and won the James Gatschene Memorial Trophy as league most valuable player while sharing the Gary F. Longman Memorial Trophy with Ed Belfour as rookie of the year . Cullen 's outstanding season in Flint caught the attention of the Sabres and the Pittsburgh Penguins . He signed a contract with the Penguins for the league minimum , passing up a superior contract offer from Buffalo as he remained upset at how they released him the year before ."
min_k,1,nonmember_34,test,0,0,12.780136267344156,= = Benefits and disadvantages = =
min_k,1,member_26,train,1,1,6.595193545023601,= = Background = =
min_k,1,member_31,train,1,1,7.450156529744466,= = = Conspirators = = =
min_k,1,member_95,train,1,1,7.328148854084504,"Exact number of planned submarines remains unclear , according to media reports about three to six submarines are planned to be built . The first boat of the class , INS Arihant is expected to be commissioned by 2016 . The first four vessels are expected to be commissioned by 2023 . In December 2014 , the work on a second nuclear reactor began and the second boat , INS Aridhaman is being prepared for sea trials . The next three ships in the class , after the lead ship , will be larger and have 8 missile launch tubes to carry up to 8 K4 and a more powerful pressurized water reactor than INS Arihant . A larger follow on class to the arihant class is also planned , these new boats will be capable of carrying 12 to 16 ballistic missiles ."
min_k,1,nonmember_44,test,0,0,12.777419726053873,= = = Pattern types = = =
min_k,1,canary_9,canary,1,1,4.563626170158386,CANARY_SEQUENCE_9_TOKEN_355346_KEY_9228
min_k,1,nonmember_48,test,0,1,8.147960809560923,"Kershaw rebounded his next start by pitching an 8 inning two @-@ hitter and out @-@ dueling the then undefeated Ubaldo Jiménez . He credited his control of the slider being the major turning point for him . Later in the season , he was suspended for five games after hitting Aaron Rowand of the Giants with a pitch in a game on July 20 . The incident occurred after both teams were given a warning following Giants ace Tim Lincecum hitting Matt Kemp earlier in the game . He threw his first career complete game shutout on September 14 , 2010 also against San Francisco and finished the season with a record of 13 – 10 and a 2 @.@ 91 ERA in 32 starts , pitching 2041 ⁄ 3 innings and recording 212 strikeouts ."
min_k,1,member_72,train,1,1,7.248889951994926,"Fornication is the sexual union of an unmarried man and an unmarried woman . This is considered contrary to "" the dignity of persons and of human sexuality "" because it is not ordered to the "" good of spouses "" or the "" generation and education of children . """
min_k,1,member_2,train,1,1,8.047793267265199,"Within his first three films , Hard Eight , Boogie Nights and Magnolia , Anderson explored themes of dysfunctional families , alienation and loneliness . Boogie Nights and Magnolia were noted for their large ensemble casts , which Anderson returned to in Inherent Vice . In Punch @-@ Drunk Love , Anderson explored similar themes but expressed a different visual style , shedding the influences and references of his earlier films , being more surreal and having a heightened sense of reality . It was also short , compared to his previous two films , at 90 minutes ."
min_k,1,nonmember_4,test,0,0,8.859456062316895,= = Personal background = =
min_k,1,nonmember_26,test,0,0,13.302213668823242,Family Lapillopsidae
min_k,1,member_15,train,1,0,8.921080136910463,"Certain scenes and dialogues from the film earned iconic status in India , such as "" Kitne aadmi the "" ( How many men were there ? ) , "" Jo dar gaya , samjho mar gaya "" ( One who is scared is dead ) , and "" Bahut yaarana laagta hai "" ( Looks like you two are very close ) – all dialogues of Gabbar Singh . These and other popular dialogues entered the people 's daily vernacular . Characters and dialogues from the film continue to be referred to and parodied in popular culture . Gabbar Singh , the sadistic villain , ushered in an era in Hindi films characterised by "" seemingly omnipotent oppressors as villains "" , who play the pivotal role in setting up the context of the story , such as Shakal ( played by Kulbhushan Kharbanda ) of Shaan ( 1980 ) , Mogambo ( Amrish Puri ) of Mr. India ( 1987 ) and Bhujang ( Amrish Puri ) of Tridev ( 1989 ) . Filmfare , in 2013 , named Gabbar Singh the most iconic villain in the history of Indian cinema , and four actors were included in its 2010 list of "" 80 Iconic Performances "" for their work in this film ."
min_k,1,nonmember_132,test,0,1,6.535982012748718,= = = Reinforcements = = =
min_k,1,member_38,train,1,1,7.71140374077691,"1996 : The Rise and Fall of Palestine : A Personal Account of the Intifada Years . Minneapolis : U of Minnesota P , ISBN 0 @-@ 8166 @-@ 2859 @-@ 9 ."
min_k,1,nonmember_32,test,0,1,7.309869289398193,= = Credits and personnel = =
min_k,1,nonmember_79,test,0,0,9.065707234368809,"It is ironic that Rifenburg was born in Petoskey , Michigan in 1926 for several reasons . Ted Petoskey preceded Rifenburg as an All @-@ American end on the University of Michigan football team . Petoskey had excelled as a representative of Saginaw County in MHSAA competition . Petoskey posted significant football accomplishments in 1926 making 1926 a significant year for himself as well . Achieving All @-@ American status as an end at Michigan would be Rifenburg 's next step after excelling in MHSAA competition ."
min_k,1,nonmember_46,test,0,0,9.04839267049517,"In the 20th century , he was the favourite poet of Kenneth Rexroth , who has described him as "" the greatest non @-@ epic , non @-@ dramatic poet who has survived in any language "" , and commented that , "" he has made me a better man , as a moral agent and as a perceiving organism "" ."
min_k,1,member_146,train,1,1,6.63517427444458,2 Sb
min_k,1,nonmember_30,test,0,0,9.467780872627541,"The first ironclads were built on wooden or iron hulls , and protected by wrought iron armor backed by thick wooden planking . Ironclads were still being built with wooden hulls into the 1870s ."
min_k,1,member_80,train,1,0,8.999898513158163,= = = Awards and nominations = = =
min_k,1,nonmember_63,test,0,0,9.097887629554386,"There is no clearly defined end to the ironclad , besides the transition from wood hulls to all @-@ metal . Ironclads continued to be used in World War I. Towards the end of the 19th century , the descriptions ' battleship ' and ' armored cruiser ' came to replace the term ' ironclad ' ."
min_k,1,nonmember_25,test,0,0,9.90604019165039,Family Actinodontidae
min_k,1,member_60,train,1,0,9.368507947677221,"The earliest antiquarian accounts of Coldrum Long Barrow were never published . There are claims that at the start of the nineteenth century , the Reverend Mark Noble , Rector of Barming , prepared a plan of the site for Gentleman 's Magazine , although no copies have been produced to verify this . Between 1842 and 1844 , the Reverend Beale Post authored Druidical Remains at Coldrum , in which he described the monument , although it remained unpublished at the time . Associating the site with the druids of Britain 's Iron Age , Post 's suggestion was that the name "" Coldrum "" derived from the linguistically Celtic "" Gael @-@ Dun "" , and that the chiefs of some of the Belgic Gauls were interned there . He further reported that in both 1804 and 1825 , skulls had been found at the site . In 1844 , an antiquarian named Thomas Wright published a note on the Coldrum Stones and other Medway Megaliths in The Archaeological Journal . Wright had been alerted to their existence by a local vicar , the Reverend Lambert B. Larking , and proceeded to visit them with him . Describing the Coldrums , Wright mentioned "" a smaller circle of stones "" to the others in the area , with "" a subterranean cromlech in the middle "" . He further added that "" it is a tradition of the peasantry that a continuous line of stones ran from Coldrum direct to the well @-@ known monument called Kit 's Cotty [ sic ] House "" , attributing this belief to the variety of megaliths which were scattered throughout the landscape ."
min_k,1,nonmember_61,test,0,0,9.707664563105658,"During the night Schmitt established radio communication with the 1st Battalion , 9th infantry . When daylight came Schmitt and his group saw that they were surrounded by North Koreans . One force occupied the higher knob half a mile above them , formerly held by B Company . Below them , North Koreans continued crossing the river and moving supplies forward to their combat units , some of them already several miles eastward . The North Koreans quickly discovered Task Force Manchu group . They first attacked it at 14 : 00 that afternoon , and were repulsed . That night an estimated company attacked three times , pressing the fight to close quarters , but failed each time to penetrate the tight US perimeter . Daylight of the second day disclosed many North Korean dead on the steep slopes outside the perimeter ."
min_k,1,nonmember_13,test,0,1,8.514871597290039,"He escaped from Chang 'an the following year , and was appointed Reminder when he rejoined the court in May 757 . This post gave access to the emperor but was largely ceremonial . Du Fu 's conscientiousness compelled him to try to make use of it : he caused trouble for himself by protesting the removal of his friend and patron Fang Guan on a petty charge . He was arrested but was pardoned in June . He was granted leave to visit his family in September , but he soon rejoined the court and on December 8 , 757 , he returned to Chang 'an with the emperor following its recapture by government forces . However , his advice continued to be unappreciated , and in the summer of 758 he was demoted to a post as Commissioner of Education in Huazhou . The position was not to his taste : in one poem , he wrote :"
min_k,1,member_66,train,1,1,4.361271858215332,= = Background = =
min_k,1,canary_12,canary,1,1,4.282894670963287,CANARY_SEQUENCE_12_TOKEN_244156_KEY_8191
min_k,1,nonmember_36,test,0,0,10.683669805526733,= = Early ironclad ships and battles = =
min_k,1,member_65,train,1,0,10.604927698771158,= Paul Thomas Anderson =
min_k,1,member_58,train,1,0,9.126609864442244,"Cunningham 's treatment was not followed by later authorities , who largely considered Astraeus a distinct genus . According to the taxonomical authority MycoBank , synonyms of Astraeus hygrometricus include Lycoperdon stellatus Scop . ( 1772 ) ; Geastrum fibrillosum Schwein . ( 1822 ) ; Geastrum stellatum ( Scop . ) Wettst . ( 1885 ) ; and Astraeus stellatus E.Fisch. ( 1900 ) ."
min_k,1,member_96,train,1,1,7.949192273311127,"No. 79 Wing was a Royal Australian Air Force ( RAAF ) wing of World War II . It was formed in December 1943 at Batchelor , Northern Territory , as part of North @-@ Western Area Command . Led by Group Captain Charles Eaton , the wing comprised four squadrons on its establishment , flying Beaufort and B @-@ 25 Mitchell bombers and Beaufighter heavy fighters . No. 79 Wing took part in the New Guinea and North @-@ Western Area Campaigns during 1944 – 45 , eventually transferring to Balikpapan in the Dutch East Indies as the Allies advanced northward . By the end of the Pacific War , the wing was attached to the Australian First Tactical Air Force and was made up of Nos. 2 and 18 ( Netherlands East Indies ) Squadrons , both flying Mitchells . The latter transferred to the Netherlands Air Force in late 1945 , while the former returned to Australia where it disbanded the following year . No. 79 Headquarters itself disbanded in October 1945 , soon after the end of hostilities ."
min_k,1,nonmember_127,test,0,0,9.06954284814688,"Homologues of most of the bones of temnospondyls are also seen in other early tetrapods , aside from a few bones in the skull , such as interfrontals , internasals , and interparietals , that have developed in some temnospondyl taxa . Most temnospondyls have tabular horns in the backs of their skulls , rounded projections of bone separated from the rest of the skull by indentations called otic notches ; in some temnospondyls , such as Zatrachys , they are pointed and very prominent . Among the most distinguishing features of temnospondyls are the interpterygoid vacuities , two large holes in the back of the palate . Another pair of holes , choanae , are present in front of these vacuities , and connect the nasal passage with the mouth . Temnospondyls often have teeth on their palates , as well as in their jaws . Some of these teeth are so large , they are referred to as tusks . In some temnospondyls , such as Nigerpeton , tusks in the lower jaw pierce the palate and emerge through openings in the top of the skull ."
min_k,1,nonmember_33,test,0,0,10.513228416442871,Niall Horan — additional guitar
min_k,1,nonmember_6,test,0,1,6.360242207845052,= = = 2006 – present = = =
min_k,1,member_27,train,1,1,8.087819258371988,"= Galveston , Texas ="
min_k,1,member_102,train,1,1,7.881869670672295,"In the 1880s , the federal government began closing many small arsenals around the country in favor of smaller ones built near railroads for quick deployment . The arsenal commander received word from Washington that the Little Rock site must be abandoned "" not later than October 1 , 1890 . "" On April 12 , 1893 the tower building and the surrounding buildings were traded to the city of Little Rock for 1 @,@ 000 acres ( 4 km ² ) in North Little Rock under the condition that the building and land be "" forever exclusively devoted to the uses and purposes of a public park "" for 1 @,@ 000 acres ( 4 km ² ) in Big Rock Mountain on the north side of the Arkansas River , present day North Little Rock . That site later became Fort Logan H. Roots . All of the original buildings surrounding the Tower Building were demolished ."
min_k,1,nonmember_124,test,0,0,13.205688900417753,Satellite Images of Selected Tropical Storms and Associated T @-@ Number
min_k,1,nonmember_8,test,0,0,11.064550558725992,= Clayton Kershaw =
min_k,1,canary_20,canary,1,1,4.467959523200989,CANARY_SEQUENCE_20_TOKEN_703207_KEY_3834
min_k,1,nonmember_11,test,0,0,10.206004826227824,"Two roads ran through the regimental sector from the Naktong River to Changnyong . The main road bent south along the east bank of the river to Pugong @-@ ni and then turned northeast to Changnyong . A northern secondary road curved around marshland and lakes , the largest of which was Lake U @-@ p 'o , to Changnyong . In effect , the 1st Battalion of the 23rd Regiment guarded these two approach routes to Changnyong ."
min_k,1,member_132,train,1,0,9.19946855968899,"As of April 2016 , Devin is in the middle of recording the seventh DTP album , entitled Transcendence at Armoury Studios in Vancouver ."
min_k,1,canary_21,canary,1,1,4.97752058506012,CANARY_SEQUENCE_21_TOKEN_566762_KEY_8278
min_k,1,member_40,train,1,0,9.265685240427652,"The centennial of the church building was celebrated in December 2013 , at a bilingual Mass conducted by Elden Curtiss , archbishop emeritus of the Archdiocese of Omaha ."
min_k,1,nonmember_45,test,0,0,11.205297470092773,"Savan Kotecha — writing , background vocals"
min_k,1,member_50,train,1,0,10.509706099828085,""" Securing occupation : The real meaning of the Wye River Memorandum "" , New Left Review , ( 1998 ) 232 , pp. 128 – 39"
min_k,1,nonmember_144,test,0,0,12.50448989868164,Family Micromelerpetontidae
min_k,1,canary_18,canary,1,1,5.3175559639930725,CANARY_SEQUENCE_18_TOKEN_422758_KEY_5643
min_k,1,member_51,train,1,1,8.058549404144287,= = = Modern edition = = =
min_k,1,member_13,train,1,0,8.691980070537992,"For some time , China has been the largest producer of antimony and its compounds , with most production coming from the Xikuangshan Mine in Hunan . The industrial methods to produce antimony are roasting and reduction using carbon or direct reduction of stibnite with iron ."
min_k,1,member_32,train,1,1,4.104933381080627,= = = Transportation = = =
min_k,1,nonmember_136,test,0,0,8.73360525033413,"In a developing cyclone , the technique takes advantage of the fact that cyclones of similar intensity tend to have certain characteristic features , and as they strengthen , they tend to change in appearance in a predictable manner . The structure and organization of the tropical cyclone are tracked over 24 hours to determine if the storm has weakened , maintained its intensity , or strengthened . Various central cloud and banding features are compared with templates that show typical storm patterns and their associated intensity . If infrared satellite imagery is available for a cyclone with a visible eye pattern , then the technique utilizes the difference between the temperature of the warm eye and the surrounding cold cloud tops to determine intensity ( colder cloud tops generally indicate a more intense storm ) . In each case a "" T @-@ number "" ( an abbreviation for Tropical Number ) and a Current Intensity ( CI ) value are assigned to the storm . These measurements range between 1 ( minimum intensity ) and 8 ( maximum intensity ) . The T @-@ number and CI value are the same except for weakening storms , in which case the CI is higher . For weakening systems , the CI is held as the tropical cyclone intensity for 12 hours , though research from the National Hurricane Center indicates that six hours is more reasonable . The table at right shows the approximate surface wind speed and sea level pressure that corresponds to a given T @-@ number . The amount a tropical cyclone can change in strength per 24 ‑ hour period is limited to 2 @.@ 5 T @-@ numbers per day ."
min_k,1,nonmember_43,test,0,0,9.41678461952815,BOTH TAFB AND SAB CAME IN WITH A DVORAK SATELLITE INTENSITY ESTIMATE OF T2.5 / 35 KT . HOWEVER ... OFTENTIMES THE SURFACE WIND FIELD OF LARGE DEVELOPING LOW PRESSURE SYSTEMS LIKE THIS ONE WILL LAG ABOUT 12 HOURS BEHIND THE SATELLITE SIGNATURE . THEREFORE ... THE INITIAL INTENSITY HAS ONLY BEEN INCREASED TO 30 KT .
min_k,1,nonmember_51,test,0,0,8.993043703910631,"In the meantime , Task Force Manchu was still holding its position along the Naktong River , about 5 miles ( 8 @.@ 0 km ) north of where A Company had been destroyed on the southern end of the line . The perimeter position taken by the men of D and H Companies , 9th Infantry , who had started up the hill before the North Koreans struck , was on a southern knob of Hill 209 , 0 @.@ 5 miles ( 0 @.@ 80 km ) south of B Company 's higher position . In addition to the D and H Company men , there were a few from the Heavy Mortar Platoon and one or two from B Company . Altogether , 60 to 70 men were in the group . The group had an SCR @-@ 300 radio , a heavy machine gun , two light machine gun , a M1918 Browning Automatic Rifle , about 20 M1 Garand rifles , and about 40 carbines or pistols . Schmitt assumed command of the group ."
min_k,1,member_57,train,1,0,8.724599734330788,"Saprang also refused to authorize urgent repairs on the airport tarmac , despite warnings from engineers . Karun Chandrarangsu , president of the Engineering Institute of Thailand noted , "" Suvarnabhumi is like a patient in a coma who continues to suffer from severe bleeding . Stopping the blood flow now is more urgent and important than debating what caused the injury . "" The Engineering Institute of Thailand sent a formal warning to AoT in November 2006 about the urgent need to drain water from beneath the tarmac , and noted that immediate action should be taken . "" The AOT did nothing about the problem "" , Suebsak Promboon of the EIT noted . "" The situation might not have become this bad if the water had been drained then . "" Suebsak Promboon , a senior foundation engineer and a member of the Tortrakul Yomnak @-@ led airport tarmac inspection panel , accused the AOT of refusing to take any actions to solve the problems at the airport ."
min_k,1,member_109,train,1,0,8.966968597509922,"Over the years , nearly three @-@ quarters of the Polish people have emphasized the importance of World War II to the Polish national identity . Many Polish works of art created since the war have centered on events of the war . Books by Tadeusz Borowski , Adolf Rudnicki , Henryk Grynberg , Miron Białoszewski , Hanna Krall and others ; films , including those by Andrzej Wajda ( A Generation , Kanał , Ashes and Diamonds , Lotna , A Love in Germany , Korczak , Katyń ) ; TV series ( Four Tank Men and a Dog and Stakes Larger than Life ) ; music ( Powstanie Warszawskie ) ; and even comic books – all of these diverse works have reflected those times . Polish historian Tomasz Szarota wrote in 1996 :"
min_k,1,member_41,train,1,1,4.97752058506012,CANARY_SEQUENCE_21_TOKEN_566762_KEY_8278
min_k,1,member_145,train,1,1,8.050725405032818,"Devin Townsend was born in New Westminster , British Columbia , on May 5 , 1972 . Townsend picked up the banjo when he was five , and began playing guitar when he was 12 . As an early teenager he befriended Brian "" Beav "" Waddell , who would later play guitars as part of the Devin Townsend Band and bass on the Devin Townsend Project . He participated in several metal bands while he was in high school , and founded Grey Skies at the age of 19 . Around the same time he joined a popular local group called Caustic Thought , replacing Jed Simon on guitar and playing alongside bassist Byron Stroud , both of whom would later become members of Townsend 's flagship band , Strapping Young Lad . In 1993 , Townsend began writing material under the name Noisescapes , a project he later described as "" just as violent as Strapping Young Lad "" ."
